,index,cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),green_time(4),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
282,789,55,1620.0,324.0,324.0,810.0,162.0,24,7.75,7.75,7.75,7.75,32.888683303899995,1.28434226449,20.8815882023,6.11742301349,0.08751678130889999,22.731778353499998,12.8854816561
283,1758,60,3600.0,360.0,360.0,360.0,2520.0,24,9.0,9.0,9.0,9.0,32.9313070196,1.07606405649,22.7102926965,7.43660813229,0.10638924366699999,26.569414823699997,19.0039906369
284,848,50,2160.0,216.0,216.0,216.0,1512.0,12,9.5,9.5,9.5,9.5,32.9729676223,1.23521271021,21.8615871129,6.12619110319,0.0876422189298,29.469637938,15.890610672200001
285,457,60,2520.0,630.0,630.0,630.0,630.0,24,9.0,9.0,9.0,9.0,32.9998765395,1.23974032953,21.599329627,9.197943156789998,0.131587169625,17.4511650149,19.9378519237
286,167,60,2700.0,270.0,270.0,270.0,1890.0,12,12.0,12.0,12.0,12.0,33.0158741968,1.1285309645000001,22.689209744099998,7.32206769916,0.10475061086100002,26.3908881312,17.7163706751
287,693,50,3060.0,306.0,306.0,306.0,2142.0,12,9.5,9.5,9.5,9.5,33.0674721282,1.3313389665200002,21.256640011600002,6.809088687969999,0.09741185533579999,27.4102835781,17.119922823499998
288,1446,60,1980.0,198.0,198.0,198.0,1386.0,8,13.0,13.0,13.0,13.0,33.1020389113,1.17253008103,22.362067453,6.69797945447,0.0958223097921,28.3654763519,15.544400261600002
289,1482,50,3600.0,360.0,360.0,360.0,2520.0,20,7.5,7.5,7.5,7.5,33.188056445,1.2441871372700002,21.8522995358,7.025188704360001,0.10050341494100001,28.135295983400002,17.8355414265
290,328,60,1800.0,180.0,180.0,180.0,1260.0,4,14.0,14.0,14.0,14.0,33.2030605781,1.27675253234,21.826203536799998,6.560390437530001,0.0938539404511,28.512187148699997,15.3142420156
291,285,60,2880.0,288.0,288.0,288.0,2016.0,24,9.0,9.0,9.0,9.0,33.2662240043,1.1386684938200002,22.693681863600002,7.299930765499999,0.10443391653100001,27.5265425979,17.8976377945
292,481,55,3600.0,360.0,1440.0,360.0,1440.0,4,5.1,20.4,5.1,20.4,33.4275322003,1.33164901255,20.1404008934,12.1170371323,0.17334817070500003,17.0352067475,27.8494508896
