cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
160,3040.0,304.0,608.0,304.0,1824.0,8,72.96,30.4,48.64,75.2181827692,1.75058051467,54.2248683215,18.8458714141,0.269611894336,57.8301978365,44.0451610726
170,3040.0,760.0,760.0,760.0,760.0,8,53.46,53.46,53.46,28.1741379453,0.494775464774,22.7834745186,12.3522190673,0.176712719132,32.4421175266,28.7632217752
170,3040.0,760.0,760.0,760.0,760.0,8,48.6,81.0,32.4,26.0212965041,0.476684040513,20.9459488246,11.036638014,0.157891817082,32.3187938444,25.1511068955
170,3040.0,304.0,1216.0,304.0,1216.0,8,53.46,53.46,53.46,110.329281712,2.1858964983,83.636771573,28.3846199973,0.406074678073,88.7046552262,67.9439282854
170,3040.0,304.0,1216.0,304.0,1216.0,8,77.76,32.4,51.84,34.2484572425,0.70641523271,25.9899075779,13.0462068005,0.186641012882,33.8039522656,30.9380891838
170,3040.0,608.0,912.0,608.0,912.0,8,53.46,53.46,53.46,33.4353150049,0.656490959826,26.26625176,13.5088502176,0.193259659765,34.8314295889,31.7204109892
170,3040.0,608.0,912.0,608.0,912.0,8,58.32,64.8,38.88,28.9657367447,0.544667111966,23.0317172302,11.9063402466,0.170333909108,32.5319453244,28.3383630837
170,3040.0,304.0,608.0,304.0,1824.0,8,53.46,53.46,53.46,73.0156146093,1.61317849368,53.6323370561,18.6575467419,0.266917693017,60.0609965591,43.4236612196
170,3040.0,304.0,608.0,304.0,1824.0,8,77.76,32.4,51.84,79.6926063263,1.6427802516,59.7961657799,19.1774332503,0.274355268244,65.5406245822,44.6226712538
180,3040.0,760.0,760.0,760.0,760.0,8,56.76,56.76,56.76,30.307377758,0.54386878931,24.4390211946,12.8233376683,0.18345261328,33.1573491975,30.383639698
180,3040.0,760.0,760.0,760.0,760.0,8,51.6,86.0,34.4,27.5616286138,0.497058472539,22.138046273,11.4373961841,0.163625124236,33.3263521662,27.0535435239
180,3040.0,304.0,1216.0,304.0,1216.0,8,56.76,56.76,56.76,102.070136467,2.00714637585,77.947492298,27.1878731887,0.388953836748,85.4498329332,65.5376264053
180,3040.0,304.0,1216.0,304.0,1216.0,8,82.56,34.4,55.04,68.1017291954,1.39812780241,50.9490118235,21.2288581277,0.303703263629,61.6742191916,52.1336724494
180,3040.0,608.0,912.0,608.0,912.0,8,56.76,56.76,56.76,33.2383265522,0.569568204077,26.7575747773,13.5768483153,0.194232450863,36.3491253054,32.8514760389
180,3040.0,608.0,912.0,608.0,912.0,8,61.92,68.8,41.28,30.3066559794,0.537792793952,24.3195626179,12.2507488934,0.175261071436,35.0850917549,30.2119851304
180,3040.0,304.0,608.0,304.0,1824.0,8,56.76,56.76,56.76,73.7761749993,1.48816510014,56.4209476175,18.1865603979,0.260179690956,68.12127471,44.3588572813
180,3040.0,304.0,608.0,304.0,1824.0,8,82.56,34.4,55.04,76.2467019547,1.48525760094,58.3969266215,18.8584044057,0.269791193215,69.682744831,45.2102310122
190,3040.0,760.0,760.0,760.0,760.0,8,60.06,60.06,60.06,32.2210686345,0.540595704764,26.4359543733,13.1944060131,0.188761173291,36.6847590059,32.248835121
190,3040.0,760.0,760.0,760.0,760.0,8,54.6,91.0,36.4,30.2604018834,0.534331945161,24.6185459722,12.0110481968,0.171831876922,38.4226030658,28.8119333236
190,3040.0,304.0,1216.0,304.0,1216.0,8,60.06,60.06,60.06,77.1120336506,1.62996369093,57.7559833724,24.1695400364,0.345773104955,68.5995371675,57.9986480508
190,3040.0,304.0,1216.0,304.0,1216.0,8,87.36,36.4,58.24,84.154772726,1.73619130526,62.7190514492,24.8244878843,0.355142888188,72.1099402217,59.6154344793
190,3040.0,608.0,912.0,608.0,912.0,8,60.06,60.06,60.06,37.86688277,0.671885015272,30.3267336716,14.3506640675,0.205302776359,39.748519937,36.6592560507
190,3040.0,608.0,912.0,608.0,912.0,8,65.52,72.8,43.68,35.0400238018,0.611561857699,28.2280714061,13.2571222744,0.189658401636,39.8231892485,32.4443296119
190,3040.0,304.0,608.0,304.0,1824.0,8,60.06,60.06,60.06,77.5012729788,1.48623745124,60.1319800386,18.516262749,0.264896462789,74.8343169134,46.2586453532
190,3040.0,304.0,608.0,304.0,1824.0,8,87.36,36.4,58.24,78.4294633663,1.63568005985,59.2730566441,19.6721558175,0.281432844313,70.1783616878,47.3893393639
40,3420.0,855.0,855.0,855.0,855.0,8,10.56,10.56,10.56,12.5369815353,0.565880521648,6.17860206353,8.22991030027,0.117738344782,5.16107900533,7.53745295154
40,3420.0,855.0,855.0,855.0,855.0,8,9.6,16.0,6.4,14.3895315108,0.598838856339,7.94891639141,8.44877049739,0.120869391951,10.1915004333,9.59636841587
40,3420.0,342.0,1368.0,342.0,1368.0,8,10.56,10.56,10.56,19.3894725568,0.818576467327,10.5267610656,10.1952663277,0.145855026147,13.1365647524,14.7595195748
40,3420.0,342.0,1368.0,342.0,1368.0,8,15.36,6.4,10.24,14.2736214121,0.610594961907,7.24845546574,8.5807613517,0.122757673129,7.87864531301,10.2753195154
40,3420.0,684.0,1026.0,684.0,1026.0,8,10.56,10.56,10.56,12.7000975659,0.58004714958,6.48216380395,8.18530377201,0.117100197024,4.64341144941,7.86767695651
40,3420.0,684.0,1026.0,684.0,1026.0,8,11.52,12.8,7.68,16.3845982711,0.68185950972,9.08319877514,9.09477584046,0.130111242353,12.9404300097,11.3376648176
40,3420.0,342.0,684.0,342.0,2052.0,8,10.56,10.56,10.56,58.7557465959,2.37689950024,32.7241143989,19.1690262839,0.274234996908,40.2620342011,36.3244500791
40,3420.0,342.0,684.0,342.0,2052.0,8,15.36,6.4,10.24,53.145220495,2.23238224696,26.9089042066,18.301972877,0.261830799385,32.9967119095,33.7104717893
50,3420.0,855.0,855.0,855.0,855.0,8,13.86,13.86,13.86,13.8205852765,0.561869651272,7.64455991104,8.52831429984,0.122007357651,6.78338826463,9.16694500158
50,3420.0,855.0,855.0,855.0,855.0,8,12.6,21.0,8.4,13.8213512854,0.531355636784,8.03555582437,8.29068707936,0.1186078266,9.12723886583,9.80171676517
50,3420.0,342.0,1368.0,342.0,1368.0,8,13.86,13.86,13.86,19.2116178108,0.73465924771,10.9676059977,10.2362697753,0.146441627686,11.9675672052,15.1977367714
50,3420.0,342.0,1368.0,342.0,1368.0,8,20.16,8.4,13.44,16.2837124176,0.623681101145,9.1097478662,8.71878320232,0.124732234654,9.43897914518,11.9682875983
50,3420.0,684.0,1026.0,684.0,1026.0,8,13.86,13.86,13.86,14.3024351264,0.577981652142,7.93788393341,8.52840473147,0.12200865138,6.54067756902,9.72851912066
50,3420.0,684.0,1026.0,684.0,1026.0,8,15.12,16.8,10.08,14.738375319,0.550165490029,8.52815500916,8.67257883985,0.124071228038,8.92518347439,10.6393755697
50,3420.0,342.0,684.0,342.0,2052.0,8,13.86,13.86,13.86,59.806535546,2.22666236575,35.1134428624,18.5804909208,0.265815320756,43.9440599559,36.2722537706
50,3420.0,342.0,684.0,342.0,2052.0,8,20.16,8.4,13.44,56.9952808414,2.17173309722,31.1310502761,18.1876518344,0.260195305212,31.772111835,34.6041588424
60,3420.0,855.0,855.0,855.0,855.0,8,17.16,17.16,17.16,13.4096725555,0.476368277366,7.91583861876,9.13039812844,0.130620860207,10.0115208693,11.3461735027
60,3420.0,855.0,855.0,855.0,855.0,8,15.6,26.0,10.4,14.8919590582,0.519715812574,9.27516350693,8.62340070464,0.123367678178,10.932113727,11.2294811953
60,3420.0,342.0,1368.0,342.0,1368.0,8,17.16,17.16,17.16,18.3037800851,0.635601083536,10.7269318516,10.4311862587,0.149230132457,13.6409655609,15.800904093
60,3420.0,342.0,1368.0,342.0,1368.0,8,24.96,10.4,16.64,16.9712994448,0.602413509696,10.2867016645,8.91998440549,0.127610649578,10.6590615754,12.8087841505
