cycletime(s), totalflow(Veh/h),flow(1),flow(2),flow(3),flow(4),losttime(s),green_time(1),green_time(2),green_time(3),avgdelay,stopsPerVehicle,stopDelay,emissionsco,fuelconsumption,stdev_delay,avg_qlen
100,3040.0,608.0,912.0,608.0,912.0,9,49.14,36.4,5.46,85.0931383496,1.54404716126,69.6776520431,15.5388247639,0.22230078346,118.338674646,52.9585011946
100,3040.0,304.0,608.0,304.0,1824.0,9,30.03,30.03,30.03,65.368542467,1.67498132873,44.7085298767,16.3094071158,0.233324851443,48.5970532246,39.1816644094
100,3040.0,304.0,608.0,304.0,1824.0,9,65.52,18.2,7.28,80.8172173154,1.53312709178,63.9741365786,13.9822732479,0.200032521429,94.5862560902,42.2897889256
110,3040.0,760.0,760.0,760.0,760.0,9,33.33,33.33,33.33,22.9194377555,0.510976667871,17.5296754983,9.32619038129,0.133421893867,22.4001363919,19.4718855417
110,3040.0,760.0,760.0,760.0,760.0,9,45.45,50.5,5.05,47.8850544598,0.838674807284,39.5943197165,11.6207286715,0.166247906602,79.9750406494,40.2684660674
110,3040.0,304.0,1216.0,304.0,1216.0,9,33.33,33.33,33.33,37.5570570867,0.958191785943,26.7443445991,13.0319361379,0.186436854619,31.6307863614,30.0166392637
110,3040.0,304.0,1216.0,304.0,1216.0,9,72.72,20.2,8.08,126.093544151,2.38274148867,100.144901422,21.5589720074,0.308425922853,112.644888456,62.4991047746
110,3040.0,608.0,912.0,608.0,912.0,9,33.33,33.33,33.33,23.0768232646,0.528191001232,17.422613562,9.49553049245,0.135844499177,21.5914046091,20.6456928511
110,3040.0,608.0,912.0,608.0,912.0,9,54.54,40.4,6.06,69.6584567276,1.13761671286,57.9333422196,13.4894331412,0.192981876126,112.777343009,51.5555069646
110,3040.0,304.0,608.0,304.0,1824.0,9,33.33,33.33,33.33,65.4012764512,1.62837647801,45.3578917114,16.723099496,0.239243197367,49.8352802999,40.425849898
110,3040.0,304.0,608.0,304.0,1824.0,9,72.72,20.2,8.08,77.3947557899,1.49846061024,62.2713871739,14.4843177121,0.207214845667,91.9376772353,43.9448367951
120,3040.0,760.0,760.0,760.0,760.0,9,36.63,36.63,36.63,27.7766262241,0.581414394006,22.042451477,9.67851287007,0.138462272819,24.3017784935,21.1610190027
120,3040.0,760.0,760.0,760.0,760.0,9,49.95,55.5,5.55,56.2088140836,0.868919927226,47.6584957968,14.0919971662,0.201602248443,101.097987498,46.4827504469
120,3040.0,304.0,1216.0,304.0,1216.0,9,36.63,36.63,36.63,51.5091815012,1.21867904763,38.3129078108,15.0966782626,0.215975368563,41.2813960378,36.0680090864
120,3040.0,304.0,1216.0,304.0,1216.0,9,79.92,22.2,8.88,120.500161764,2.08262446357,97.3926503363,21.2200115856,0.303576703656,123.235109215,61.258471712
120,3040.0,608.0,912.0,608.0,912.0,9,36.63,36.63,36.63,27.8746652229,0.582655023798,21.8643479078,10.0059834715,0.143147116903,23.4228271434,23.2368195404
120,3040.0,608.0,912.0,608.0,912.0,9,59.94,44.4,6.66,81.3392689284,1.43347900156,67.0010733578,16.9698300833,0.242772962564,109.907128177,54.9942316775
120,3040.0,304.0,608.0,304.0,1824.0,9,36.63,36.63,36.63,74.3980519421,1.80120685235,54.3234369548,15.7363148428,0.225126106477,54.2531347395,40.8799074543
